date,title,category,entities_name,formatted_address,longitude,latitude,beat
17/4/2021,Elio Stereo,concerts,Forza Storico,"1198 Howell Mill Rd #020 Atlanta, GA 30318 United States of America",-84.41222,33.78677,207
17/4/2021,Publico's Vietnamese Crawfish Boil,festivals,null,null,-84.384574,33.784838,502
17/4/2021,"Intro to Leather Working: Hand-Stitched Wallets  (April 17th, 2021)",conferences,null,null,-84.39494,33.765755,504
17/4/2021,ATL Comedy Festival Weekend,festivals,Oak Comedy Lounge,"30 Ivan Allen Jr Blvd Atlanta, GA 30308 United States of America",-84.3883,33.7644,504
17/4/2021,Dinner and a Date,concerts,null,null,-84.397038,33.76372,508
17/4/2021,Eric Jennings,community,Tin Lizzys Cantina,"3639 Piedmont Road Northeast Atlanta, GA 30305 United States of America",-84.381938,33.854076,209
17/4/2021,Victor Wainwright - Spring Concert Series at Callanwolde,community,null,null,-84.345804,33.782272,601
17/4/2021,Play By Ear - A Comedy Show,performing-arts,null,null,-84.365186,33.771631,602
17/4/2021,Atlanta Apparel,expos,AmericasMart Building 2,"40 John Portman Boulevard Northwest Atlanta, GA 30303 United States of America",-84.38984,33.760315,508
17/4/2021,Queen Nation (Queen Tribute) w/ Leftoverture (A Tribute to Kansas),community,null,null,-84.268162,33.776318,611
17/4/2021,Nelson Brownstone,community,Marlow's Tavern Vinings,"2355 Cumberland Parkway Southeast Atlanta, GA 30339 United States of America",-84.480746,33.859465,201
17/4/2021,Moderate to Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
17/4/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
17/4/2021,The Afternoon Rush with Rudy Rush Comedy Tour,performing-arts,null,null,-84.401384,33.65517,313
17/4/2021,Ben Bostick,community,Under the Cork Tree,"5600 Roswell Rd NE Sandy Springs, GA 30075",-84.380051,33.907793,202
17/4/2021,Hardy,concerts,Coca-Cola Roxy Theater,"Battery Avenue Southeast Atlanta, GA 30339 United States of America",-84.471544,33.887363,201
17/4/2021,ReFresh Fridays w/ A Special Performance by MARIO! Tix Available @ Door,concerts,The Monticello,2000 Powers Ferry Rd SE Atlanta United States of America,-84.46542,33.90658,202
18/4/2021,Yo-Yo Ma with the Atlanta Symphony Orchestra - Shostakovich,performing-arts,Atlanta Symphony Hall,"1280 Peachtree Street Northeast Atlanta, GA 30309 United States of America",-84.384885,33.78956,502
18/4/2021,Griffin House,concerts,Eddie's Attic,"515 North McDonough Street Decatur, GA 30030 United States of America",-84.296272,33.773975,608
18/4/2021,You Don't Say - Free Outdoor Comic Mime Performance,performing-arts,null,null,-84.352603,33.762044,602
18/4/2021,Elio Stereo,concerts,Delbar Middle Eastern,"870 Inman Village Parkway Northeast Suite 1 Atlanta, GA 30307 United States of America",-84.36021,33.7616,602
18/4/2021,Indiana Pacers vs Atlanta Hawks,sports,State Farm Arena,"Atlanta, GA 30303 United States of America",-84.396352,33.757162,507
18/4/2021,Region Wars - Presented by Shut Up & Dance,concerts,null,null,-84.378585,33.812096,211
18/4/2021,International Food Festival,festivals,null,null,-84.279047,33.774474,611
18/4/2021,CROWELL and Drippy,concerts,Believe Music Hall,"181 Ralph David Abernathy Blvd Atlanta, GA 30312 United States of America",-84.393715,33.737039,303
18/4/2021,Sunny Sweeney,concerts,Eddie's Attic,"515 North McDonough Street Decatur, GA 30030 United States of America",-84.296272,33.773975,608
18/4/2021,Arulu,concerts,Club Ozone,"Atlanta, GA United States of America",-84.403198,33.759499,102
18/4/2021,The Funniest Comedy Show Ever,performing-arts,Oak Comedy Lounge,"30 Ivan Allen Jr Blvd Atlanta, GA 30308 United States of America",-84.3883,33.7644,504
18/4/2021,Undoing Racism Workshop(Virtual )- April 2021,conferences,"Outdoor Activity Center, Inc","1442 Richland Rd SW Atlanta, GA 30310 United States",-84.434973,33.730552,403
18/4/2021,Mick Wheeler,community,Marlow's Tavern Vinings,"2355 Cumberland Parkway Southeast Atlanta, GA 30339 United States of America",-84.480746,33.859465,201
18/4/2021,Jason Fulton,community,Marlow's Tavern Vinings,"2355 Cumberland Parkway Southeast Atlanta, GA 30339 United States of America",-84.480746,33.859465,201
18/4/2021,Pinners Conference & Expo Atlanta,expos,Cobb Galleria Centre,"2 Galleria Parkway Southeast Atlanta, GA 30339 United States of America",-84.466573,33.883316,201
18/4/2021,The Late Show Hosted by DeMakco,performing-arts,null,null,-84.401384,33.65517,313
18/4/2021,Griffin Icon Presents: The Afternoon Rush with Rudy Rush Comedy Tour,performing-arts,null,null,-84.401384,33.65517,313
18/4/2021,Griffin Icon Presents: The Afternoon Rush with Rudy Rush Comedy Tour,performing-arts,null,null,-84.401384,33.65517,313
18/4/2021,Michael Ray & Ingrid Andress,concerts,Coca-Cola Roxy Theater,"Battery Avenue Southeast Atlanta, GA 30339 United States of America",-84.471544,33.887363,201
19/4/2021,WORK-FROM-HOME VIRTUAL LLTS HOME SERVICES INC. ARISE CAREER FAIR,expos,null,null,-84.383102,33.787648,502
19/4/2021,AvaNu,concerts,The Exclusive,"2439 Memorial Drive, SE Atlanta, GA 30317 United States of America",-84.3073,33.74703,611
19/4/2021,FREE HIBACHI GRILL ! FREE VIP ENTRY! THIS SUNDAY THE ULTIMATE CELEBRITY DAY PARTY ! PRE GAME!!,community,Eleven 45,"2110 Peachtree st NW Atlanta, GA 30309 United States of America",-84.3926,33.812,207
19/4/2021,Spring Shopping Pop Up Shop 04/18,conferences,null,null,-84.374028,33.754199,604
19/4/2021,AMA Supercross 450SX - Atlanta,sports,Mercedes-benz Stadium,"1 AMB Dr NW Atlanta, GA 30313 United States of America",-84.400892,33.755403,507
19/4/2021,Atlanta International Auto Show,expos,Georgia World Congress Center,"285 Andrew Young International Boulevard Northwest Atlanta, GA 30313 United States of America",-84.398739,33.759006,507
19/4/2021,Monday Madness - All Pizzas $10,community,vero pizzeria,"1441 Dresden Drive Atlanta, GA 30319 United States of America",-84.330081,33.860736,209
19/4/2021,"""Love Theory"" Drive-In Date Night",community,2730 Browns Mill Rd SE,"2730 Browns Mill Road Southeast Atlanta, GA United States of America",-84.383568,33.679972,310
19/4/2021,Moderate to Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
19/4/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
19/4/2021,Trippin on Sundayz Hosted by Henry Welch,performing-arts,null,null,-84.401384,33.65517,313
19/4/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
1/3/2021,Fashion Tournament Showcase,performing-arts,null,null,-84.345455,33.740745,612
1/3/2021,FREE HIBACHI GRILL ! FREE VIP ENTRY! THIS SUNDAY THE ULTIMATE CELEBRITY DAY PARTY ! PRE GAME!!,community,Eleven 45,"2110 Peachtree st NW Atlanta, GA 30309 United States of America",-84.3926,33.812,207
1/3/2021,Monday Madness - All Pizzas $10,community,vero pizzeria,"1441 Dresden Drive Atlanta, GA 30319 United States of America",-84.330081,33.860736,209
1/3/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
1/3/2021,Sundays on Downtown Hott Radio,conferences,null,null,-84.266645,33.708959,611
1/3/2021,Trippin on Sundayz Headlined by Gary G Thang Johnson,performing-arts,null,null,-84.401384,33.65517,313
1/3/2021,Sunset Sunday's  Comedy Show w/ Ms. Grady Baby & DeMakco,performing-arts,null,null,-84.401384,33.65517,313
1/3/2021,SUNSET SUNDAY'S at UPTOWN.. Special EVENT.. Showtime 6pm,performing-arts,null,null,-84.398954,33.653929,312
1/3/2021,Jamey Johnson with Randy Houser,concerts,Coca-Cola Roxy Theater,"Battery Avenue Southeast Atlanta, GA 30339 United States of America",-84.471544,33.887363,201
1/3/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
2/3/2021,Steven Charles,concerts,Cherokee Town & Country club,"155 West Paces Ferry Road Northwest Atlanta, GA 30305 United States of America",-84.388421,33.845256,202
2/3/2021,Yay,community,Ghost Bar,Atlanta United States of America,-84.37631,33.754198,510
2/3/2021,Catch the Chaos Festival,festivals,null,null,-84.368457,33.738749,605
2/3/2021,Shyyalyice,concerts,Hip Hop In Yo Hood,"hiphopinyohood.blogspot.com Atlanta, GA 30303 United States of America",-84.393623,33.750382,512
2/3/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
2/3/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
2/3/2021,Moderate Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
2/3/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
2/3/2021,Mondays on Downtown Hott Radio,conferences,null,null,-84.266645,33.708959,611
2/3/2021,Lauren Doriahna,concerts,null,null,-84.463219,33.885029,201
2/3/2021,Tuesday Speed on Columns,community,null,null,-84.439566,33.9213,202
3/3/2021,"Quer ganhar cerca de $5.400 mensais? Portuguese(Atlanta, GA)",conferences,null,null,-84.387982,33.748995,511
3/3/2021,Children's Storytime,community,Barnes & Noble Booksellers Buckhead,"2900 Peachtree Road NE Suite 310 Atlanta, GA 30305 United States of America",-84.382905,33.835304,206
3/3/2021,(TTMG)Yay,community,Ghost Bar,Atlanta United States of America,-84.37631,33.754198,510
3/3/2021,"Mobley, rose hotel, password:password, and 3 others",concerts,The Masquerade,"50 Lower Alabama Street 22 Atlanta, GA 30303 United States of America",-84.389637,33.751779,511
3/3/2021,Duke Blue Devils vs Georgia Tech Yellow Jackets,sports,McCamish Pavilion,"965 Fowler Street Northwest Atlanta, GA 30318 United States of America",-84.392771,33.780684,501
3/3/2021,Mobley’s The Devil In A Daydream Virtual Tour 2021,concerts,Center Stage Theater,"1374 West Peachtree Street Northwest Atlanta, GA 30309 United States of America",-84.38829,33.792162,501
3/3/2021,"The Kill & Be Cool Jam Session & Comedy Show, Hosted by Anthony Driver",performing-arts,null,null,-84.401384,33.65517,313
3/3/2021,"Budgeting/Finance 101 Webinar (Mableton, GA)",conferences,null,null,-84.553668,33.82157,114
4/3/2021,The Bleacher Series: Featuring Dr. Kensa Gunter,conferences,null,null,-84.417481,33.729254,401
4/3/2021,Yung Rus,concerts,Silver Ultra Lounge,"2040 Sylvan Rd Atlanta, GA 30310 United States of America",-84.417979,33.699098,306
4/3/2021,"Life Insurance Agents, start at 90% commission(Atlanta, GA)",conferences,null,null,-84.387982,33.748995,511
4/3/2021,dallas ryle,concerts,null,null,-84.466927,33.865768,201
4/3/2021,Yay,concerts,Paradise Lounge,"4990 Roswell RD Sandy Springs, GA 30342 United States of America",-84.38176,33.8912,202
4/3/2021,Moderate to Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
4/3/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
4/3/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
4/3/2021,Crab Legs & Comedy Variety Show Hosted by HerShe & Mr. Inappropriate,performing-arts,null,null,-84.401384,33.65517,313
4/3/2021,LIFE STYLE WEDNESDAYS WITH KEN FORD & FRIENDS LIVE STARTING MARCH 10TH,concerts,The Monticello,2000 Powers Ferry Rd SE Atlanta United States of America,-84.46542,33.90658,202
5/3/2021,New Music Thursday - Weekend Atlanta,community,Ghost Bar,Atlanta United States of America,-84.37631,33.754198,510
5/3/2021,POSTPONED Josh Kelley w/ Special Guest - 3/4/21 (Rescheduled from 8/18/20),concerts,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
5/3/2021,Yefim Bronfman plays Beethoven with the ASO,performing-arts,Atlanta Symphony Hall,"1280 Peachtree Street Northeast Atlanta, GA 30309 United States of America",-84.384885,33.78956,502
5/3/2021,The Power of Praise,concerts,null,null,-84.372605,33.771701,603
5/3/2021,Timothy Israel,concerts,null,null,-84.387985,33.748997,511
5/3/2021,The Orange Constant,concerts,Park Tavern in Piedmont Park,"500 10th Street N.E Atlanta, GA 30309 United States of America",-84.37284,33.78177,502
5/3/2021,The Big Fake {Micro} Wedding Atlanta,expos,The Carlyle venue,"1919 Piedmont Road Northeast Atlanta, GA 30324 United States of America",-84.366124,33.810583,212
5/3/2021,The 13 Night Lights,performing-arts,null,null,-84.346329,33.740761,612
5/3/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
5/3/2021,Eat Drink Laugh Comedy Show,performing-arts,null,null,-84.40143,33.655157,313
5/3/2021,Aaron Lewis,concerts,Coca-Cola Roxy Theater,"Battery Avenue Southeast Atlanta, GA 30339 United States of America",-84.471544,33.887363,201
5/3/2021,Havana Lounge Presents EarKandy,concerts,Havana Cigar Lounge,6010 Sandy Springs Cir Sandy Springs United States of America,-84.38542,33.92077,202
5/3/2021,COMEDY CLUB THURSDAYS AT MONTICELLO,performing-arts,null,null,-84.46542,33.906576,202
5/3/2021,The Comedy Show & After-Party @ Monticello,community,The Monticello,2000 Powers Ferry Rd SE Atlanta United States of America,-84.46542,33.90658,202
5/3/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
6/3/2021,Steven Charles,concerts,null,null,-84.389992,33.845867,202
6/3/2021,EAST RICH,concerts,The Atrium on Sweet Auburn,"236 Auburn Ave NE Atlanta, GA 30303 United States of America",-84.379878,33.755676,510
6/3/2021,Aviva and the Flying Penguins,concerts,null,null,-84.310829,33.80621,608
6/3/2021,Webinar - How can SD-WAN help your Business?,conferences,null,null,-84.387982,33.748995,511
6/3/2021,Jewels,concerts,Lyfe ATL,"201 Courtland St NE Atlanta, GA 30303 United States of America",-84.38398,33.75991,509
6/3/2021,Spring Pop Up Shop: Makers Market ATL,festivals,null,null,-84.416146,33.729331,301
6/3/2021,Elio Stereo,concerts,Forza Storico,"1198 Howell Mill Rd #020 Atlanta, GA 30318 United States of America",-84.41222,33.78677,207
6/3/2021,Community Fair,festivals,null,null,-84.474276,33.752705,111
6/3/2021,"Do you start between 25-40% commission (Atlanta, GA)",conferences,null,null,-84.387982,33.748995,511
6/3/2021,"Do you start between 25-40% commission(Honolulu, HI)",conferences,null,null,-84.387982,33.748995,511
6/3/2021,CID,concerts,Museum Bar,"181 Ralph David Abernathy Boulevard Atlanta, GA 30312 United States of America",-84.393722,33.737078,303
6/3/2021,BOBBY SHMURDA & 50 CENT BASKETBALL WEEKEND KICK OFF | AT COMPOUND ATL,community,Compound,"1008 Brady Avenue Northwest Atlanta, GA 30318 United States of America",-84.414402,33.78251,103
6/3/2021,Sam Riggs,concerts,Eddie's Attic,"515 North McDonough Street Decatur, GA 30030 United States of America",-84.296272,33.773975,608
6/3/2021,Blu Magik: RNB Showcase,concerts,Blu Lagoon Bar and Bistro,"2263 Cheshire Bridge Road Atlanta, GA 30324 United States of America",-84.3518,33.8169,613
6/3/2021,OPERATION ELEVATION : A Concert With Music To Quarantine To,concerts,null,null,-84.4169,33.7731,106
6/3/2021,Departure (The Journey Tribute) w/ special guest Jackwagon (Classic Rock),community,null,null,-84.268162,33.776318,611
6/3/2021,FREE Real Estate Investing Seminar - How to Buy Your First Rental Property,conferences,Keller Williams Peachtree Road,"804 Town Boulevard Atlanta, GA 30319 United States of America",-84.337012,33.871018,209
6/3/2021,SCOUT AND GROW VITAL MARKET,expos,248 Kaybrook Rd,"248 Kaybrook Road Decatur, GA United States of America",-84.27036,33.716874,611
6/3/2021,BIG BROTHERS ANONYMOUS,conferences,null,null,-84.437698,33.67253,50
6/3/2021,Moderate to Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
